Temperature (C),Apparent Temperature (C),Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Cloud Cover,Pressure (millibars),Humidity
0,-3.533333333,10.9319,189,0.4025,0,1036.31,0.93
-0.838888889,-4.627777778,11.27,163,0.2415,0,1036.54,1
-1.016666667,-4.372222222,9.499,199,0.1932,0,1036.61,1
-1.088888889,-4.85,10.9802,209,0.1771,0,1036.9,1
-0.972222222,-4.705555556,10.948,229,0.1771,0,1036.96,0.97
-1.088888889,-4.872222222,11.0607,180,0.1771,0,1036.81,1
-1.088888889,-1.088888889,3.2683,216,0.161,0,1037.09,0.96
-1.566666667,-1.566666667,2.4472,43,0.161,0,1034.34,1
-1.6,-1.6,3.22,140,0.161,0,1036.79,0.96
-1.6,-1.6,3.2039,101,0.161,0,1036.89,0.96
-1.161111111,-3.411111111,6.1824,125,0.161,0,1036.78,0.96
-1.111111111,-4.894444444,11.0285,149,0.161,0,1036.69,0.93
-1.133333333,-4.872222222,10.8514,189,0.161,0,1036.58,0.93
-2.122222222,-5.3,8.2754,178,0.161,0,1036.51,1
-2.15,-2.15,3.2361,186,0.0161,0,1037.1,1
-2.2,-2.2,4.6851,207,0.0161,0,1037.1,1
-1.188888889,-3.144444444,5.474,175,0.161,0,1037.44,0.99
-1.111111111,-1.111111111,4.83,190,0.161,0,0,1
-1.111111111,-1.111111111,3.22,130,0.161,0,0,1
-0.133333333,-0.133333333,0.9982,110,0.1771,0,1036.13,0.93
-0.072222222,-0.072222222,1.6744,60,0.6762,0,1035.8,1
-0.022222222,-0.022222222,3.1395,108,0.644,0,1035.31,1
-0.138888889,-0.138888889,0.7245,71,0.5474,0,1035.35,1
-0.072222222,-0.072222222,3.22,51,0.322,0,1035.22,0.93
-0.094444444,-0.094444444,3.22,90,0.161,0,1035.14,0.93
-1.111111111,-1.111111111,1.0626,85,0.161,0,1035.37,1
-1.133333333,-1.133333333,0.1288,100,0.161,0,1035.21,1
-1.133333333,-1.133333333,3.1073,52,0.161,0,1034.84,1
-1.25,-1.25,2.8336,152,0.161,0,1035.04,0.97
-1.688888889,-1.688888889,3.1878,72,0.161,0,1034.72,0.96
-1.183333333,-1.183333333,3.22,40,0.161,0,1034.23,0.96
-1.744444444,-3.588888889,5.0876,26,0.161,0,1029.92,0.99
-1.711111111,-1.711111111,3.1717,62,0.161,0,1033.43,1
-1.205555556,-1.205555556,3.1717,52,0.161,0,1033.42,0.96
-1.866666667,-1.866666667,3.4132,51,0.161,0,1033.26,1
-1.205555556,-1.205555556,1.5295,125,0.161,0,1032.43,0.93
-2.244444444,-2.244444444,0,0,0.161,0,1032.14,1
-2.238888889,-4.5,5.8121,74,0.161,0,1032.36,0.99
-2.244444444,-2.244444444,0,0,0,0,1032.61,1
-2.244444444,-2.244444444,3.22,170,0,0,1032.23,1
-1.322222222,-1.322222222,4.3792,213,0.0483,0,1032.62,0.93
-1.155555556,-4.016666667,7.8246,179,0.0322,0,1032.13,0.93
-1.133333333,-1.133333333,4.7012,229,0.0322,0,1031.71,1
-0.25,-3.005555556,7.9695,213,0.3381,0,1031.16,0.93
-0.094444444,-0.094444444,4.5241,239,0.805,0,1030.7,0.93
-0.094444444,-0.094444444,4.7012,199,0.805,0,1030.31,0.93
-1,-1,3.0107,172,0.7245,0,1030.14,0.99
-1.111111111,-1.111111111,4.7495,159,0.483,0,1030,1
-1.161111111,-4.022222222,7.8246,209,0.322,0,1029.92,1
-1.061111111,-4.455555556,9.6278,199,0.3059,0,1030.06,1
-1.161111111,-1.161111111,3.1395,208,0.322,0,1030.11,1
-1.111111111,-1.111111111,3.0268,218,0.322,0,1029.82,0.96
-1.161111111,-1.161111111,2.7853,189,0.161,0,1029.65,0.97
-1.111111111,-1.111111111,3.22,120,0.161,0,1029.61,0.96
-1.622222222,-1.622222222,3.22,100,0.161,0,1029.69,1
0.633333333,0.633333333,3.9606,52,1.6422,0,1026.38,0.96
-1.644444444,-1.644444444,3.1878,138,0.161,0,1029.01,1
-1.644444444,-1.644444444,3.22,120,0.161,0,1028.81,1
-1.766666667,-1.766666667,4.5724,82,0.2737,0,1028.39,1
-2.2,-2.2,3.1717,158,0,0,1028.01,1
-2.15,-2.15,3.22,90,0,0,1027.72,1
-2.161111111,-2.161111111,4.8139,4,0.1127,0,1027.67,1
-2.15,-5.177777778,7.8085,19,0,0,1028.11,1
-2.15,-2.15,4.83,20,0,0,1028.13,1
-0.211111111,-0.211111111,2.6565,213,0.3381,0,1028.6,0.93
0,-3.094444444,9.2575,349,0.7889,0,1028.46,0.93
0.022222222,0.022222222,1.5134,30,0.7889,0,1028.31,0.93
0.15,-1.372222222,4.9266,342,1.2719,0,1027.48,0.99
0.022222222,0.022222222,1.5778,5,1.2719,0,1027.26,1
0.022222222,-3.133333333,9.499,329,1.4168,0,1027.24,1
0.255555556,-3.216666667,10.8836,357,0.8855,0,1027.4,0.99
0.072222222,-2.572222222,7.8085,9,0.805,0,1027.22,1
0.072222222,-2.572222222,7.8085,359,1.288,0,1027.21,1
0.188888889,0.188888889,3.5098,27,1.3041,0,1027.36,0.99
1.111111111,1.111111111,0.1288,40,1.449,0,1027.21,0.93
0.6,0.6,3.22,40,2.5277,0,1027.37,0.96
0.677777778,-0.861111111,5.1198,17,2.8336,0,1027,0.99
0.6,0.6,3.22,41,2.9785,0,1026.61,1
1.111111111,1.111111111,3.22,20,2.9785,0,1025.94,0.96
2.5,-2.588888889,24.1822,11,10.6582,0,1024.07,0.87
1.183333333,1.183333333,3.1717,48,1.7549,0,1025.59,0.96
1.133333333,1.133333333,3.0912,35,1.288,0,1025.29,0.96
1.127777778,-2.083333333,10.5616,38,1.5778,0,1024.73,0.96
1.133333333,-2.705555556,13.4274,30,1.449,0,1024.35,0.96
1.133333333,-2.5,12.4292,29,1.9159,0,1024.34,1
1.161111111,-2.722222222,13.7011,21,3.4132,0,1024.24,0.99
1.133333333,-2.85,14.1841,27,3.9123,0,1024.35,0.93
1.133333333,-2.533333333,12.5902,10,3.9284,0,1024.65,0.93
1.272222222,-2.938888889,15.617,12,5.5223,0,1024.52,0.93
2.244444444,-0.905555556,11.27,9,5.9248,0,1023.96,0.93
2.244444444,-1.477777778,14.1519,8,4.8783,0,1023.54,0.93
2.288888889,-1.938888889,17.2592,10,3.9767,0,1023.03,0.99
2.266666667,-1.977777778,17.2914,9,3.9767,0,1023.08,0.92
2.266666667,-1.983333333,17.3558,0,4.4597,0,1023.19,0.93
1.805555556,-2.494444444,16.9372,358,4.2665,0,1023.3,0.96
2.244444444,-1.994444444,17.2431,350,4.025,0,1023.42,0.92
2.222222222,-2.461111111,20.3021,359,6.0053,0,1023.62,0.92
2.627777778,-1.622222222,17.9354,6,6.2468,0,1023.59,0.91
2.755555556,-1.366666667,17.2914,18,7.9051,0,1023.65,0.9
2.805555556,-1.716666667,20.2538,9,8.05,0,1023.83,0.89
3.233333333,-1.644444444,24.1983,8,8.05,0,1023.8,0.84
3.288888889,-2.2,30.4129,18,9.982,0,1023.83,0.83
3.288888889,-1.938888889,27.6276,19,9.982,0,1023.64,0.82
1.816666667,-2.633333333,17.9354,359,6.4883,0,1027.82,0.89
2.777777778,-2.316666667,24.9711,9,14.9086,0,1023.62,0.85
2.777777778,-2.305555556,24.8906,19,9.982,0,1023.52,0.82
2.777777778,-1.744444444,20.1894,8,13.8138,0,1023.07,0.83
2.777777778,-1.761111111,20.3343,9,9.982,0,1023.22,0.82
2.777777778,-1.788888889,20.5275,8,11.2056,0,1023.51,0.82
2.288888889,-2.333333333,19.9962,8,10.7226,0,1023.6,0.84
2.244444444,-2.427777778,20.2699,10,11.27,0,1023.91,0.85
2.294444444,-1.961111111,17.4363,10,7.2772,0,1024.31,0.91
2.144444444,-2.616666667,20.7529,9,6.3595,0,1024.66,0.92
2.222222222,-2.883333333,23.6992,19,5.0393,0,1024.46,0.92
2.2,-2.694444444,21.8799,28,4.5885,0,1024.52,0.92
2.111111111,-2.505555556,19.6098,18,4.4919,0,1024.57,0.93
2.222222222,-1.805555556,15.8907,18,4.1216,0,1024.79,0.92
2.222222222,-1.744444444,15.5365,10,4.5885,0,1025.27,0.92
1.288888889,-3.127777778,16.8889,11,4.4919,0,1025.72,1
2.222222222,-1.822222222,15.9873,10,5.1359,0,1026.29,0.92
2.222222222,-2.433333333,20.125,10,5.2808,0,1026.68,0.92
2.305555556,-1.483333333,14.5866,7,5.1359,0,1027,0.92
2.222222222,-1.816666667,15.9551,0,6.2951,0,1027.4,0.92
2.222222222,-2.072222222,17.5812,9,6.2951,0,1027.8,0.89
2.177777778,-2.116666667,17.4685,8,6.4883,0,1028.2,0.9
1.688888889,-2.711111111,17.4202,9,6.2951,0,1028.5,0.89
6.111111111,6.111111111,3.4937,140,3.4454,0,1034.7,0.96
-0.288888889,-0.288888889,3.2039,137,1.1592,0,1028.86,0.96
6.111111111,6.111111111,3.0912,138,5.9248,0,1033.81,0.95
6.161111111,4.677777778,7.3577,104,5.9248,0,1033.5,0.92
6.072222222,4.961111111,6.0214,89,6.0536,0,1033.21,0.93
6.038888889,4.8,6.44,130,5.9248,0,1032.81,0.93
6.038888889,6.038888889,3.22,60,7.7441,0,1032.51,0.93
5.972222222,4.455555556,7.3577,109,5.4096,0,1032.54,0.93
6.061111111,4.444444444,7.8246,139,4.8139,0,1032.61,0.93
7.005555556,5.477777778,8.1144,130,4.9105,0,1032.41,0.86
7.616666667,6.694444444,6.1502,137,10.2557,0,1032.49,0.83
8.772222222,6.738888889,12.6868,140,10.9802,0,1031.79,0.67
8.772222222,6.983333333,11.1251,158,11.0446,0,1031.21,0.71
8.811111111,6.977777778,11.4149,166,10.787,0,1030.28,0.66
8.794444444,7.277777778,9.6278,167,11.1251,0,1029.5,0.66
7.777777778,6.1,9.4507,170,11.1251,0,1029.01,0.76
5.461111111,4.333333333,5.8121,161,8.1305,0,1028.78,0.8
5.183333333,5.183333333,3.5259,136,11.0446,0,1028.79,0.85
3.083333333,3.083333333,4.8139,150,9.7566,0,1028.89,0.89
2.616666667,0.694444444,6.8908,140,1.9481,0,1028.92,0.91
2.316666667,-0.033333333,8.1144,121,3.1073,0,1028.68,0.92
1.716666667,-0.144444444,6.2951,121,4.025,0,1028.41,0.96
1.066666667,1.066666667,3.542,140,0.9821,0,1028.39,0.95
-0.488888889,-2.588888889,6.0536,151,0.5474,0,1028.2,0.96
1.688888889,-2.688888889,17.2592,0,6.2951,0,1028.51,0.88
-0.127777778,-0.127777778,0.7406,73,8.4686,0,1031.59,0.92
1.622222222,-2.261111111,14.2324,350,6.2951,0,1029.13,0.85
1.6,-2.827777778,17.4202,349,7.2128,0,1029.51,0.82
0.927777778,-3.583333333,16.9372,348,7.6314,0,1029.39,0.83
0.922222222,-3.088888889,14.0875,358,8.1305,0,1029.53,0.79
0.922222222,-3.283333333,15.1501,357,8.1305,0,1030.03,0.79
0.822222222,-3.766666667,17.2592,356,9.9015,0,1030.51,0.76
0.9,-3.583333333,16.6957,348,9.982,0,1031.32,0.76
1.016666667,-3.227777778,15.4882,338,9.982,0,1032,0.76
1.116666667,-3.3,16.6152,348,9.982,0,1032.45,0.75
1.205555556,-3.227777778,16.8567,348,9.982,0,1032.4,0.75
2.872222222,-0.933333333,15.4721,348,9.982,0,1032.07,0.7
3.744444444,0.7,12.2521,347,9.982,0,1031.71,0.64
3.888888889,0.427777778,14.812,337,9.982,0,1031.26,0.64
2.8,0.294444444,9.016,334,9.982,0,1031.65,0.67
0.472222222,-2.227777778,8.1949,287,9.982,0,1032.15,0.79
0.05,-3.161111111,9.7083,269,9.982,0,1032.42,0.82
-1.061111111,-3.822222222,7.567,249,9.982,0,1032.61,0.88
-1.9,-1.9,3.6869,250,9.982,0,1032.84,0.95
-1.038888889,-1.038888889,4.7334,229,9.982,0,1032.99,0.88
-1.038888889,-1.038888889,3.3488,218,9.982,0,1032.6,0.92
-1.3,-3.394444444,5.7638,173,9.982,0,1032.32,0.95
-0.9,-3.066666667,6.0536,182,9.982,0,1032.5,0.92
-0.438888889,-2.616666667,6.2629,172,10.0464,0,1032.22,0.92
1.005555556,1.005555556,2.6243,318,6.6976,0,1039.69,0.92
-0.394444444,-0.394444444,3.059,152,8.1949,0,1032.33,0.92
-0.372222222,-0.372222222,3.3166,99,8.05,0,1032.62,0.92
-0.311111111,-0.311111111,2.7209,36,8.3398,0,1032.83,0.95
-1.95,-1.95,4.7656,32,8.1949,0,1033.11,0.99
-2,-2,3.0268,83,6.1985,0,1033.72,0.99
-1.011111111,-4.166666667,8.8389,88,3.3971,0,1034.38,0.93
0.044444444,-3,9.1126,68,3.1395,0,1035.22,0.92
0.094444444,-2.588888889,7.9212,48,4.5241,0,1035.94,0.92
0.955555556,-2.322222222,10.6743,59,4.4436,0,1036.64,0.87
2.244444444,-0.5,9.5312,49,5.0393,0,1037.04,0.85
2.838888889,-0.094444444,10.8353,49,7.0357,0,1036.94,0.76
3.705555556,1.322222222,9.1931,61,7.3738,0,1036.82,0.72
3.883333333,1.755555556,8.3076,41,11.0446,0,1036.94,0.71
2.844444444,-0.377777778,12.2038,30,11.0446,0,1037.36,0.82
1.355555556,-2.066666667,11.6403,30,7.728,0,1038.13,0.84
1.183333333,-1.2,7.567,19,7.9695,0,1039.03,0.85
1.205555556,-0.255555556,5.1198,347,7.9695,0,1039.54,0.85
1.072222222,-0.438888889,5.1842,327,7.3738,0,1040.03,0.86
1.161111111,1.161111111,4.83,329,7.0357,0,1040.35,0.85
0.65,0.65,3.1073,322,7.0357,0,1040.54,0.92
1.055555556,-1.066666667,6.7298,331,6.5849,0,1040.63,0.9
1.138888889,-0.938888889,6.6493,329,7.0357,0,1040.76,0.92
0.627777778,-1.533333333,6.6654,340,7.0357,0,1041.05,0.92
0.683333333,-1.172222222,5.8765,311,3.7835,0,1041.19,0.92
0.627777778,-1.405555556,6.3112,290,4.5885,0,1041.44,0.92
1.138888889,1.138888889,3.3005,320,4.3148,0,1041.35,0.92
1.083333333,-0.855555556,6.2468,340,4.3792,0,1041.46,0.92
1.161111111,-1.166666667,7.406,359,4.5885,0,1041.24,0.92
1.161111111,-1.244444444,7.6314,351,4.5885,0,1041.13,0.92
1.083333333,-0.572222222,5.5223,350,4.0411,0,1041.32,0.96
1.138888889,1.138888889,3.3488,352,3.5581,0,1041.55,0.99
2.2,2.2,3.1395,359,4.025,0,1041.84,0.92
2.711111111,2.711111111,1.9481,19,4.5724,0,1041.94,0.89
3.938888889,2.961111111,4.8461,256,5.1359,0,1041.63,0.82
3.961111111,1.972222222,7.8568,327,6.2951,0,1041.34,0.88
3.961111111,2.944444444,4.9427,330,7.5187,0,1041.08,0.82
5.05,2.844444444,9.5151,328,9.982,0,1040.92,0.76
4.005555556,4.005555556,4.3148,12,9.982,0,1041.01,0.81
2.544444444,2.544444444,0.9982,307,7.5187,0,1041.28,0.85
0.255555556,-2.405555556,7.9534,250,9.982,0,1041.22,0.91
0.122222222,-1.538888889,5.2325,252,9.9015,0,1041.42,0.92
-0.666666667,-3.383333333,7.6475,268,8.6135,0,1041.59,0.92
-0.966666667,-4.811111111,11.3988,279,11.8979,0,1041.44,0.96
-0.527777778,-4.95,14.49,280,9.8049,0,1041.9,0.96
-0.294444444,-3.716666667,10.2718,289,7.0518,0,1041.75,0.96
-1.011111111,-3.344444444,6.44,260,6.118,0,1041.9,0.9
-1.272222222,-5.15,11.27,270,6.118,0,1041.59,0.92
-1.777777778,-5.755555556,11.27,290,0.6762,0,1041.51,0.99
-2.233333333,-2.233333333,0,0,1.5617,0,1041.49,0.99
-2.966666667,-7.944444444,14.49,260,3.059,0,1041.54,0.94
-1.661111111,-5.255555556,9.9176,275,5.6994,0,1041.42,0.95
-3.322222222,-7.622222222,11.27,260,9.6761,0,1041.35,0.99
-2.65,-7.555555556,14.49,250,3.059,0,1041.49,0.92
-2.583333333,-6.277777778,9.6278,275,6.0375,0,1041.7,0.96
-2.333333333,-7.166666667,14.49,310,1.449,0,1041.9,0.94
-0.694444444,-4.444444444,11.27,290,1.449,0,1042.2,0.94
0.227777778,-2.327777778,7.6314,300,4.4114,0,1042.31,0.89
2.222222222,-0.605555556,9.8371,276,1.932,0,1042.2,0.92
2.777777778,-0.1,10.5133,274,1.932,0,1041.6,0.91
2.65,-0.622222222,12.2521,305,6.2629,0,1041.43,0.82
2.511111111,-0.255555556,9.8371,276,2.576,0,1041.05,0.89
2.511111111,-0.416666667,10.5133,274,2.576,0,1041.05,0.86
1.788888889,-0.327777778,7.0679,271,5.6672,0,1041.1,0.91
2.25,0.144444444,7.2611,284,2.576,0,1040.95,0.89
2.25,0.494444444,6.2146,266,2.576,0,1041.15,0.89
1.688888889,-0.388888889,6.8908,298,6.1985,0,1041.19,0.92
1.694444444,0.388888889,4.9105,280,2.576,0,1041.26,0.94
1.694444444,1.694444444,3.22,280,2.576,0,1041.16,0.94
1.15,-1.283333333,7.728,286,6.1824,0,1041.13,0.92
1.694444444,-0.222222222,6.44,320,1.932,0,1041.21,0.94
1.694444444,1.694444444,1.8515,279,1.932,0,1040.81,0.94
1.15,-1.583333333,8.7262,237,6.2629,0,1038.87,0.92
1.694444444,1.694444444,3.22,350,1.932,0,1040.36,0.94
1.694444444,1.694444444,0.8533,285,1.932,0,1040.07,0.94
1.15,1.15,4.5241,276,6.1824,0,1039.45,0.93
1.427777778,1.427777778,0,0,1.932,0,1039.01,0.94
1.427777778,-0.527777778,6.44,340,1.932,0,1038.97,0.94
1.133333333,-1.072222222,7.0035,294,4.8783,0,1038.56,0.96
1.716666667,1.716666667,0,0,1.932,0,1038.66,0.94
1.983333333,0.111111111,6.44,310,3.059,0,1038.56,0.92
1.75,0.138888889,5.6511,282,1.771,0,1038.53,0.96
2.827777778,0.205555556,9.499,284,3.059,0,1038.11,0.89
3.094444444,0.916666667,7.9856,299,3.059,0,1037.41,0.87
2.722222222,0.816666667,6.8747,305,2.1574,0,1036.93,0.92
3.094444444,0.438888889,9.8371,276,3.059,0,1036.01,0.87
3.094444444,0.855555556,8.211,263,3.059,0,1035.61,0.87
2.766666667,1.083333333,6.2468,278,2.6243,0,1035.28,0.89
2.827777778,-0.822222222,14.49,260,4.991,0,1034.86,0.84
2.25,-1.538888889,14.49,280,4.025,0,1034.71,0.9
2.194444444,0.088888889,7.2289,260,3.4454,0,1034.34,0.9
2.25,-1.538888889,14.49,280,4.025,0,1034.26,0.87
2.25,-1.538888889,14.49,250,4.025,0,1034.2,0.87
1.705555556,-0.4,7.0035,271,3.5098,0,1033.73,0.92
2.25,-0.344444444,8.9355,275,4.025,0,1033.39,0.85
2.25,0.416666667,6.44,240,4.025,0,1032.9,0.82
1.938888889,0.277777778,5.8604,281,5.474,0,1032.95,0.9
1.955555556,-1.15,10.8031,230,4.025,0,1032.24,0.85
1.694444444,-2.222222222,14.49,240,3.059,0,1031.94,0.91
1.15,-2.1,10.7226,264,7.2128,0,1031.3,0.9
1.694444444,-1,8.9355,225,1.932,0,1031.2,0.98
1.694444444,0.416666667,4.8461,214,1.288,0,1031.16,0.98
2.022222222,-0.7,9.2897,271,8.7584,0,1031.43,0.87
1.983333333,0.111111111,6.44,280,1.932,0,1031.4,0.98
2.25,-0.366666667,9.0321,257,2.576,0,1031.8,0.96
2.127777778,-1.466666667,13.3308,270,1.8998,0,1031.56,0.96
2.511111111,0.488888889,7.1323,272,4.025,0,1032.25,0.98
3.094444444,0.233333333,10.7226,297,4.508,0,1032.21,0.92
3.811111111,0.45,14.1197,307,13.9748,0,1030.81,0.86
3.938888889,0.722222222,13.4435,302,6.118,0,1031.85,0.89
3.938888889,0.983333333,12.0267,303,8.05,0,1031.9,0.89
2.816666667,-0.222222222,11.2861,306,11.5276,0,1031.05,0.92
3.361111111,1.05,8.6457,292,4.991,0,1032.44,0.91
3.094444444,1.216666667,6.9874,280,4.025,0,1032.85,0.92
1.733333333,1.733333333,3.9928,293,8.1788,0,1032.1,0.96
3.094444444,1.472222222,6.2146,256,6.118,0,1033.2,0.92
3.094444444,0.633333333,9.0321,267,6.118,0,1033.49,0.92
2.727777778,2.727777778,3.8801,320,6.6976,0,1032.52,0.92
0.744444444,0.744444444,2.4633,292,3.059,0,1033.91,0.95
0.744444444,0.744444444,4.1699,290,1.449,0,1034.12,0.93
1.933333333,1.933333333,3.5259,353,6.7781,0,1033.49,0.95
-0.9,-0.9,1.5295,260,1.288,0,1034.52,0.94
-0.844444444,-0.844444444,1.5295,250,1.932,0,1034.67,0.98
-0.961111111,-0.961111111,3.6869,0,4.0733,0,1033.82,0.98
-1.638888889,-1.638888889,4.6368,70,2.576,0,1035.33,0.96
-1.638888889,-1.638888889,3.22,60,3.059,0,1035.83,0.94
-1.016666667,-2.85,5.2647,20,8.9677,0,1036.24,0.87
-1.111111111,-1.111111111,4.7656,81,8.05,0,1037.28,0.92
-0.316666667,-4.283333333,12.5258,68,9.982,0,1037.78,0.88
0.977777778,-3.533333333,16.9855,45,14.9569,0,1037.36,0.76
0.527777778,-3.527777778,13.8782,56,9.982,0,1038.68,0.72
2.488888889,-1.516666667,16.1,53,9.982,0,1038.38,0.61
1.794444444,-2.194444444,15.0535,40,15.3111,0,1036.38,0.47
3.016666667,0.166666667,10.6099,57,9.982,0,1037.98,0.59
2.172222222,0,7.4382,60,9.982,0,1038.17,0.62
0.577777778,-2.122222222,8.2754,356,15.3111,0,1036.92,0.57
-1.694444444,-1.694444444,1.5295,80,9.982,0,1038.92,0.81
-2.511111111,-2.511111111,0,0,9.982,0,1039.32,0.85
-2.322222222,-5.566666667,8.372,290,14.9569,0,1038.04,0.8
-4.733333333,-4.733333333,1.5295,170,9.982,0,1039.57,0.92
-5,-5,3.22,230,9.982,0,1039.82,0.92
-4.461111111,-4.461111111,4.3631,313,14.8764,0,1038.19,0.82
-5.844444444,-5.844444444,3.22,70,8.05,0,1039.71,0.92
-5.844444444,-9.088888889,6.7942,219,8.05,0,1039.67,0.92
-5.461111111,-5.461111111,3.9445,355,15.1501,0,1038.03,0.77
-3.622222222,-3.622222222,3.22,200,8.05,0,1038.96,0.88
-3.305555556,-5.727777778,5.8282,205,8.05,0,1038.76,0.86
-5.888888889,-8.327777778,5.1359,207,15.3594,0,1036.92,0.85
-3.494444444,-8.594444444,14.49,210,8.05,0,1038.1,0.86
-3.761111111,-6.733333333,6.9391,209,8.05,0,1037.9,0.88
-7,-10.77222222,7.5831,217,14.2163,0,1036.8,0.85
-2.966666667,-6.011111111,7.4704,188,11.27,0,1037.86,0.84
-2.172222222,-4.883333333,6.9391,209,11.27,0,1038.01,0.83
-1.072222222,-4.122222222,8.4525,186,12.0911,0,1038.36,0.78
1.983333333,-0.522222222,8.4525,211,9.982,0,1037.81,0.63
2.777777778,-0.233333333,11.1251,216,9.982,0,1037.01,0.67
2.272222222,-0.844444444,11.1251,197,14.5222,0,1036.31,0.67
3.888888889,1.783333333,8.2271,200,16.1,0,1035.4,0.65
3.066666667,0.7,8.6618,190,16.1,0,1035.3,0.74
0.2,-2.388888889,7.6958,214,12.0428,0,1035.66,0.81
-0.266666667,-0.266666667,3.703,205,9.982,0,1035.31,0.85
-1.638888889,-4.855555556,8.6457,192,8.05,0,1035.26,0.9
-2.216666667,-5.033333333,7.1967,178,9.9015,0,1035.41,0.86
-3.016666667,-5.994444444,7.2611,204,8.05,0,1035.31,0.96
-3.016666667,-3.016666667,2.6404,167,6.118,0,1035.36,0.94
-3.322222222,-6.127777778,6.6976,205,8.1466,0,1035.1,0.87
-4.933333333,-7.866666667,6.4078,153,1.449,0,1035.19,0.96
-5,-7.9,6.3112,169,0.805,0,1034.7,0.96
-5.094444444,-8.977777778,8.7745,214,4.3309,0,1034.05,0.92
-6.116666667,-9.216666667,6.3756,168,0.483,0,1034.19,0.96
-6.65,-9.833333333,6.3756,168,0.322,0,1033.61,0.96
-5.716666667,-10.11666667,9.982,203,1.3846,0,1033.57,0.97
-7.622222222,-10.70555556,5.8765,188,0.161,0,1033.29,0.92
-8.594444444,-11.91111111,6.0536,159,0.161,0,1033.18,0.92
-7.3,-10.53888889,6.279,205,0.3864,0,1032.7,0.96
-5.605555556,-5.605555556,3.22,150,0.161,0,1032.82,0.98
-5.344444444,-5.344444444,3.22,140,0.161,0,1032.87,0.98
-5.716666667,-8.983333333,6.8908,200,0.4025,0,1032.91,0.96
-5.005555556,-7.877777778,6.2468,199,0.1771,0,1032.29,0.96
-2.922222222,-6.544444444,9.1931,200,1.2558,0,1031.4,0.93
-2.755555556,-6.388888889,9.338,201,1.7066,0,1030.64,0.99
-2.755555556,-6.755555556,10.5938,199,1.8515,0,1029.78,1
-2.733333333,-6.722222222,10.5777,210,1.8676,0,1029.29,1
-2.811111111,-6.294444444,8.8228,216,0.8533,0,1029.25,1
-2.8,-6.411111111,9.2414,179,1.7066,0,1029.08,1
-2.777777778,-6.416666667,9.338,199,0.322,0,1028.69,0.92
-2.888888889,-6.444444444,8.9999,189,0.3059,0,1028.55,0.93
-3.816666667,-8.022222222,10.5616,200,0.322,0,1028.3,1
-3.816666667,-6.527777778,6.2951,220,0.322,0,1027.91,0.96
-4.277777778,-7.272222222,6.8103,212,0.3059,0,1027.82,1
-4.305555556,-4.305555556,3.22,229,0.322,0,1027.67,1
-4.305555556,-4.305555556,3.3005,220,0.322,0,1027.06,0.96
-3,-3,2.737,174,2.5921,0,1035.04,0.96
-4.305555556,-7.133333333,6.4078,231,1.8515,0,1027.03,0.96
-4.255555556,-7.094444444,6.44,250,2.9302,0,1027.4,0.96
-4.3,-7.255555556,6.6976,228,1.5134,0,1026.99,0.96
-3.744444444,-7.1,7.9534,242,2.9785,0,1027.03,0.99
-2.727777778,-6.388888889,9.4507,241,3.4454,0,1027.32,0.92
-2.794444444,-6.633333333,10.0142,251,3.0912,0,1027.97,1
-2.15,-5.294444444,8.1627,253,3.4937,0,1028.51,0.99
-1.061111111,-3.977777778,8.05,252,3.9606,0,1028.83,0.92
-0.105555556,-3.022222222,8.5652,261,3.6708,0,1029.67,0.93
1.116666667,-1.755555556,9.2092,283,5.9731,0,1030.02,0.92
2.177777778,-0.955555556,11.1251,309,6.0214,0,1030.15,0.92
2.094444444,-1.588888889,13.7333,354,5.5706,0,1030.33,0.93
2.266666667,-1.894444444,16.7923,350,6.118,0,1030.75,0.85
1.25,-2.138888889,11.3988,357,6.118,0,1031.61,0.85
0.15,0.15,4.5724,24,5.6833,0,1032.61,0.86
-1,-1,4.7012,349,5.9731,0,1033.34,0.92
-1.116666667,-1.116666667,3.1395,358,4.3953,0,1033.95,0.92
-1.288888889,-3.177777778,5.313,345,4.2987,0,1034.62,0.93
-1.25,-1.25,1.61,320,4.347,0,1035.22,0.92
-2.822222222,-5.394444444,6.3273,247,3.4293,0,1035.73,0.96
-2.716666667,-5.044444444,5.8121,174,3.3327,0,1036.25,0.96
-3.4,-7.466666667,10.3845,220,2.9785,0,1036.43,0.96
-2.133333333,-2.133333333,0,0,0.3381,0,1028.01,1
3.944444444,0.705555556,13.5562,151,12.5902,0,1020.07,0.85
-2.2,-2.2,3.22,90,0.161,0,1027.69,1
-1.627777778,-1.627777778,3.22,110,0.322,0,1027.37,0.96
-2.155555556,-2.155555556,3.5581,69,0.161,0,1027.11,1
-2.127777778,-2.127777778,1.5456,155,0.161,0,1026.89,0.96
-2.105555556,-2.105555556,4.6529,88,0.1932,0,1026.85,1
-2.094444444,-2.094444444,3.9928,98,0.0483,0,1026.53,1
-2.061111111,-2.061111111,3.6386,145,0.0322,0,1026.67,1
-0.972222222,-2.75,5.152,129,0.0322,0,1026.45,0.99
